time,acceleration,pressure,altitude,temperature,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,latitude,longitude,altitude
1.04,48.49,101560,-19.54,21.7,-58.98,-2.63,-5.71,405.05,-12.55,-39.88,-0.55,0.19,1.5,4.78,43.1051206,-70.9951686,33
1.05,47.4,101561,-19.63,21.7,-58.01,-2.86,-5.33,406.63,-11.45,-40.55,-0.54,0.19,1.5,4.4,43.1051206,-70.9951686,33
1.06,45.22,101547,-18.46,21.7,-56.99,-3.96,-4.26,412.37,-11.57,-40.73,-0.55,0.19,1.5,4,43.1051206,-70.9951686,33
1.07,43.59,101538,-17.72,21.7,-55.14,-4.08,-5.4,418.6,-10.96,-40.18,-0.57,0.18,1.5,3.61,43.1051206,-70.9951686,33
1.08,44.67,101535,-17.47,21.7,-53.01,-3.82,-5.56,425.31,-9.99,-40,-0.56,0.18,1.51,3.22,43.1051206,-70.9951686,33
1.09,38.68,101513,-15.64,21.7,-54.99,-4.32,-6.26,436.24,-9.56,-39.57,-0.56,0.19,1.53,2.84,43.1051206,-70.9951686,33
1.1,38.68,101507,-15.14,21.7,-48.62,-2.89,-6.56,446.98,-10.29,-39.2,-0.57,0.18,1.52,2.44,43.1051206,-70.9951686,33
1.11,37.59,101505,-14.97,21.7,-47.07,-2.94,-4.73,454.67,-9.8,-38.23,-0.56,0.18,1.54,2.06,43.1051206,-70.9951686,33
1.12,33.23,101493,-13.98,21.7,-44.74,-4.35,-4.5,464.5,-9.19,-37.74,-0.58,0.18,1.56,1.68,43.1051206,-70.9951686,33
1.13,33.23,101483,-13.14,21.7,-42.88,-3.07,-6.01,464.43,-8.34,-37.74,-0.58,0.19,1.58,1.3,43.1051206,-70.9951686,33
1.14,26.15,101467,-11.81,21.7,-39.49,-2.84,-5.19,460.53,-5.77,-37.37,-0.58,0.18,1.58,0.93,43.1051206,-70.9951686,33
1.15,23.97,101452,-10.57,21.7,-36.28,-2.74,-5.75,459.12,-4.06,-36.64,-0.57,0.19,1.59,0.58,43.1051206,-70.9951686,33
1.16,20.7,101455,-10.82,21.7,-33.74,-2.49,-6.5,460.71,-3.58,-36.15,-0.57,0.19,1.62,0.26,43.1051206,-70.9951686,33
1.17,18.52,101434,-9.07,21.7,-30.66,-1.81,-8.02,458.94,-2.17,-34.99,-0.56,0.17,1.62,0.23,43.1051206,-70.9951686,33
1.18,16.34,101427,-8.49,21.7,-28.52,-1.39,-6.86,458.45,-3.27,-33.41,-0.55,0.17,1.64,0.51,43.1051206,-70.9951686,33
1.19,14.17,101440,-9.57,21.7,-26.61,-3.48,-4.65,458.33,-3.39,-32.43,-0.55,0.18,1.64,0.81,43.1051206,-70.9951686,33
1.2,11.44,101426,-8.4,21.7,-24.07,-2.86,-3.58,449.54,-3.52,-31.82,-0.56,0.18,1.65,1.12,43.1051206,-70.9951686,33
1.21,11.44,101409,-6.99,21.7,-21.81,-1.36,-5.72,442.34,-2.17,-31.64,-0.53,0.18,1.65,1.42,43.1051206,-70.9951686,33
1.22,8.72,101395,-5.83,21.7,-19.3,-1.98,-4.94,438.62,-0.89,-30.78,-0.52,0.18,1.67,1.72,43.1051206,-70.9951686,33
1.23,4.9,101388,-5.24,21.7,-18.19,-2.72,-4.97,433.18,0.57,-29.62,-0.52,0.17,1.68,2.01,43.1051206,-70.9951686,33
1.24,4.9,101385,-4.99,21.7,-15.28,-2.23,-5.72,428.61,1.67,-28.1,-0.52,0.17,1.69,2.28,43.1051206,-70.9951686,33
1.25,1.09,101372,-3.91,21.7,-13.03,-1.67,-6.25,425.86,2.53,-27.12,-0.5,0.18,1.69,2.55,43.1051206,-70.9951686,33
1.26,-1.09,101358,-2.75,21.7,-11.32,-1.93,-6.17,423.48,2.89,-26.08,-0.51,0.17,1.7,2.8,43.1051428,-70.9951568,48
1.26,-1.09,101358,-2.75,21.7,-11.32,-1.93,-6.17,423.48,2.89,-26.08,-0.51,0.17,1.7,2.8,43.1051428,-70.9951568,48
1.26,-1.09,101358,-2.75,21.7,-11.32,-1.93,-6.17,423.48,2.89,-26.08,-0.51,0.17,1.7,2.8,43.1051428,-70.9951568,48
1.27,-2.72,101353,-2.33,21.7,-9.5,-1.22,-6.35,421.1,2.59,-24.25,-0.5,0.18,1.71,3.03,43.1051428,-70.9951568,48
1.28,-4.36,101358,-2.75,21.7,-7.82,-0.79,-5.79,418.47,1.49,-22.6,-0.48,0.19,1.71,3.24,43.1051428,-70.9951568,48
1.29,-5.45,101354,-2.41,21.7,-6.15,-0.04,-4.95,416.34,0.7,-21.63,-0.47,0.18,1.71,3.43,43.1051428,-70.9951568,48
1.3,-5.99,101344,-1.58,21.7,-4.81,-0.12,-4.71,411.45,0.45,-20.95,-0.46,0.18,1.71,3.61,43.1051428,-70.9951568,48
1.3,-5.99,101344,-1.58,21.7,-4.81,-0.12,-4.71,411.45,0.45,-20.95,-0.46,0.18,1.71,3.61,43.1051428,-70.9951568,48
1.31,-7.63,101330,-0.42,21.7,-4,-0.24,-5.02,405.78,0.76,-20.53,-0.45,0.17,1.71,3.78,43.1051428,-70.9951568,48
1.32,-7.63,101332,-0.58,21.7,-2.66,0.02,-4.85,399.73,-0.28,-20.34,-0.45,0.17,1.72,3.94,43.1051428,-70.9951568,48
1.33,-8.72,101317,0.67,21.7,-1.87,0.14,-4.52,394.36,-0.1,-20.47,-0.46,0.18,1.71,4.1,43.1051428,-70.9951568,48
1.34,-10.35,101319,0.5,21.7,-1,-0.28,-4.61,388.69,-1.26,-19.98,-0.44,0.17,1.73,4.24,43.1051428,-70.9951568,48
1.35,-10.35,101312,1.08,21.7,-0.24,-0.45,-4.46,382.89,-0.4,-20.16,-0.42,0.18,1.73,4.38,43.1051428,-70.9951568,48
1.36,-11.99,101298,2.25,21.7,0.61,-0.35,-4.08,378.74,-0.95,-20.34,-0.42,0.18,1.73,4.52,43.1051428,-70.9951568,48
1.37,-13.08,101290,2.91,21.7,1.75,-0.96,-4.31,372.51,-0.71,-20.16,-0.41,0.18,1.72,4.65,43.1051428,-70.9951568,48
1.38,-13.08,101289,3,21.7,2.88,-0.59,-3.78,367.57,-1.07,-19.98,-0.4,0.18,1.72,4.78,43.1051428,-70.9951568,48
1.39,-13.62,101272,4.41,21.7,3.06,-0.5,-4,362.56,-1.75,-20.16,-0.38,0.17,1.71,4.89,43.1051428,-70.9951568,48
1.4,-13.62,101263,5.16,21.7,3.18,-0.83,-3.77,357.92,-2.66,-20.1,-0.39,0.17,1.71,4.99,43.1051428,-70.9951568,48
1.41,-13.62,101264,5.08,21.7,3.16,-0.52,-3.88,354.2,-2.66,-19.61,-0.39,0.18,1.7,5.09,43.1051428,-70.9951568,48
1.42,-13.62,101243,6.83,21.7,3.12,-0.66,-3.62,350.78,-2.72,-19.18,-0.36,0.18,1.68,5.17,43.1051428,-70.9951568,48
1.43,-13.62,101252,6.08,21.7,3.14,-0.61,-4.01,347.24,-2.72,-18.76,-0.37,0.18,1.67,5.25,43.1051428,-70.9951568,48
1.44,-13.62,101226,8.24,21.7,3.15,-0.38,-3.73,343.7,-2.23,-17.96,-0.36,0.18,1.67,5.33,43.1051428,-70.9951568,48
1.45,-13.62,101222,8.58,21.7,3.12,-0.34,-4.24,340.53,-2.23,-17.29,-0.38,0.18,1.67,5.39,43.1051428,-70.9951568,48
1.46,-13.62,101209,9.66,21.7,3.16,-0.69,-3.72,337.23,-2.54,-16.56,-0.36,0.18,1.66,5.45,43.1051428,-70.9951568,48
1.47,-13.08,101203,10.16,21.7,3.02,-0.62,-3.83,332.72,-3.21,-15.95,-0.35,0.18,1.66,5.49,43.1051428,-70.9951568,48
1.48,-13.62,101195,10.83,21.7,2.97,-0.4,-3.53,327.53,-4.19,-16.25,-0.35,0.17,1.65,5.52,43.1051428,-70.9951568,48
1.49,-13.62,101197,10.66,21.7,2.96,-0.5,-3.44,323.56,-4.86,-16.68,-0.36,0.18,1.65,5.54,43.1051428,-70.9951568,48
1.5,-13.62,101184,11.74,21.7,2.99,-0.34,-3.89,319.17,-4.92,-17.29,-0.34,0.18,1.62,5.56,43.1051428,-70.9951568,48
1.51,-13.08,101163,13.49,21.7,2.93,-0.32,-4.35,314.71,-4.92,-17.35,-0.34,0.18,1.62,5.57,43.1051428,-70.9951568,48
1.52,-13.08,101158,13.91,21.7,2.94,-0.23,-3.26,310.38,-5.65,-17.29,-0.34,0.18,1.61,5.58,43.1051428,-70.9951568,48
1.53,-13.08,101157,13.99,21.7,2.95,-0.16,-3.84,308.48,-6.51,-17.41,-0.34,0.18,1.61,5.57,43.1051428,-70.9951568,48
1.54,-13.08,101142,15.24,21.7,2.9,-0.17,-3.9,305.37,-7.6,-17.78,-0.33,0.19,1.6,5.55,43.1051428,-70.9951568,48
1.55,-13.08,101135,15.83,21.7,2.9,-0.06,-3.42,301.4,-8.28,-18.21,-0.32,0.19,1.58,5.52,43.1051428,-70.9951568,48
1.56,-13.08,101137,15.66,21.7,2.89,0.14,-3.73,297.31,-8.83,-18.63,-0.33,0.18,1.57,5.48,43.1051428,-70.9951568,48
1.57,-13.08,101118,17.25,21.7,2.92,-0.25,-3.72,293.65,-8.83,-19.37,-0.31,0.19,1.58,5.44,43.1051428,-70.9951568,48
1.58,-13.08,101110,17.91,21.7,2.92,-0.23,-3.05,289.69,-9.01,-19.49,-0.34,0.18,1.55,5.39,43.1051428,-70.9951568,48
1.59,-13.08,101105,18.33,21.7,2.89,0.13,-2.87,286.15,-9.68,-20.1,-0.33,0.18,1.56,5.34,43.1051428,-70.9951568,48
1.6,-13.08,101096,19.08,21.7,2.89,0.12,-3.06,283.28,-9.99,-20.47,-0.33,0.18,1.55,5.29,43.1051428,-70.9951568,48
1.61,-13.08,101103,18.5,21.7,2.89,0.02,-3.06,280.04,-9.8,-20.89,-0.33,0.19,1.53,5.23,43.1051428,-70.9951568,48
1.62,-13.08,101071,21.17,21.7,2.91,-0.03,-2.6,277.6,-10.05,-21.44,-0.33,0.19,1.52,5.18,43.1051428,-70.9951568,48
1.62,-13.08,101071,21.17,21.7,2.91,-0.03,-2.6,277.6,-10.05,-21.44,-0.33,0.19,1.52,5.18,43.1051428,-70.9951568,48
1.63,-13.08,101069,21.33,21.7,2.92,0.43,-2.24,275.46,-9.99,-22.11,-0.33,0.18,1.51,5.12,43.1051428,-70.9951568,48
1.64,-13.08,101073,21,21.7,2.91,-0.03,-2.24,273.63,-9.44,-22.11,-0.34,0.18,1.5,5.07,43.1051428,-70.9951568,48
1.65,-13.08,101053,22.67,21.7,2.91,0.19,-2.22,270.95,-8.76,-23.03,-0.35,0.19,1.5,5.03,43.1051428,-70.9951568,48
1.66,-13.08,101042,23.58,21.7,2.91,-0.32,-2.11,268.81,-7.85,-23.4,-0.33,0.18,1.49,4.99,43.1051428,-70.9951568,48
1.67,-13.08,101050,22.92,21.7,2.87,-0.7,-2.5,267.16,-7.6,-23.88,-0.35,0.17,1.49,4.97,43.1051428,-70.9951568,48
1.68,-13.08,101049,23,21.7,2.9,-0.9,-1.89,265.51,-7.24,-24.01,-0.35,0.19,1.48,4.94,43.1051428,-70.9951568,48
1.69,-13.08,101024,25.09,21.7,2.92,-0.94,-1.62,262.58,-6.45,-24.49,-0.36,0.19,1.46,4.93,43.1051428,-70.9951568,48
1.7,-13.08,101020,25.42,21.7,2.92,-1.7,-1.73,259.72,-5.83,-24.37,-0.37,0.18,1.45,4.92,43.1051428,-70.9951568,48
1.71,-13.08,100992,27.76,21.7,2.98,-1.96,-1.84,256.36,-5.22,-25.04,-0.35,0.19,1.46,4.92,43.1051428,-70.9951568,48
1.72,-13.08,100990,27.92,21.7,2.9,-2.68,-2.86,251.9,-4.43,-25.1,-0.36,0.19,1.45,4.93,43.1051428,-70.9951568,48
1.73,-13.62,101001,27.01,21.7,2.89,-3.2,-3.2,247.33,-3.33,-25.17,-0.37,0.18,1.44,4.96,43.1051428,-70.9951568,48
1.74,-13.08,100988,28.09,21.7,2.94,-3.06,-2.52,245.49,-3.45,-24.74,-0.38,0.2,1.43,4.98,43.1051428,-70.9951568,48
1.75,-13.08,100963,30.18,21.7,2.92,-3.34,-3.16,243.42,-3.03,-24.07,-0.38,0.19,1.43,5.01,43.1051428,-70.9951568,48
1.76,-13.08,100955,30.85,21.7,2.97,-2.91,-3.03,243.11,-3.88,-23.46,-0.39,0.18,1.44,5.03,43.1051428,-70.9951568,48
1.77,-13.08,100947,31.51,21.7,2.91,-2.9,-3.03,243.24,-4.19,-22.72,-0.39,0.19,1.42,5.04,43.1051428,-70.9951568,48
1.77,-13.08,100947,31.51,21.7,2.91,-2.9,-3.03,243.24,-4.19,-22.72,-0.39,0.19,1.42,5.04,43.1051428,-70.9951568,48
1.78,-13.08,100934,32.6,21.7,2.89,-3.38,-2.74,243.72,-4.98,-22.24,-0.41,0.19,1.42,5.05,43.1051428,-70.9951568,48
1.79,-13.08,100936,32.43,21.7,2.82,-3.48,-2.39,240.61,-16.03,-20.04,-0.39,0.17,1.42,4.94,43.1051428,-70.9951568,48
1.8,-13.08,100952,31.1,21.7,2.78,-3.85,-2.98,236.64,-23.96,-18.51,-0.39,0.2,1.4,4.76,43.1051428,-70.9951568,48
1.81,-13.08,100927,33.18,21.7,2.86,-3.67,-3.18,237.07,-21.03,-18.76,-0.42,0.2,1.42,4.61,43.1051428,-70.9951568,48
1.82,-13.08,100913,34.35,21.7,2.78,-3.98,-3.82,239.09,-15.23,-19.55,-0.42,0.2,1.41,4.51,43.1051428,-70.9951568,48
1.83,-13.08,100903,35.19,21.7,2.77,-4.09,-3.05,240.86,-6.81,-20.47,-0.42,0.2,1.4,4.51,43.1051428,-70.9951568,48
1.84,-13.08,100895,35.86,21.7,2.76,-4.13,-3.02,245.25,0.64,-21.14,-0.42,0.18,1.41,4.57,43.1051428,-70.9951568,48
1.85,-13.08,100888,36.44,21.7,2.75,-4.6,-4.56,249.58,5.76,-20.89,-0.42,0.2,1.4,4.69,43.1051428,-70.9951568,48
1.86,-13.08,100876,37.44,21.7,2.75,-4.46,-3.41,251.11,-6.32,-18.51,-0.43,0.19,1.4,4.68,43.1051428,-70.9951568,48
1.87,-13.08,100831,41.2,21.7,2.75,-4.73,-3.15,250.68,-13.16,-16.8,-0.44,0.18,1.39,4.6,43.1051428,-70.9951568,48
1.88,-13.08,100831,41.2,21.7,2.71,-4.69,-3.66,251.66,-13.1,-16.32,-0.45,0.19,1.39,4.52,43.1051428,-70.9951568,48
1.88,-13.08,100831,41.2,21.7,2.71,-4.69,-3.66,251.66,-13.1,-16.32,-0.45,0.19,1.39,4.52,43.1051428,-70.9951568,48
1.89,-13.08,100865,38.36,21.7,2.78,-4.69,-3.92,255.87,-15.48,-15.7,-0.45,0.18,1.38,4.41,43.1051428,-70.9951568,48
1.9,-13.08,100855,39.2,21.7,2.72,-4.86,-3.82,259.41,-17,-15.09,-0.46,0.19,1.4,4.29,43.1051428,-70.9951568,48
1.91,-13.08,100843,40.2,21.7,2.73,-4.48,-3.74,261.85,-17.86,-14.24,-0.46,0.19,1.39,4.16,43.1051428,-70.9951568,48
1.92,-13.08,100829,41.37,21.7,2.66,-4.72,-4.24,266.8,-19.08,-13.87,-0.47,0.19,1.39,4.01,43.1051428,-70.9951568,48
1.93,-13.08,100826,41.62,21.7,2.68,-4.66,-3.34,269.42,-32.94,-11.62,-0.48,0.19,1.39,3.73,43.1051428,-70.9951568,48
1.94,-13.08,100817,42.37,21.7,2.65,-4.6,-3.62,270.46,-40.69,-10.82,-0.48,0.2,1.4,3.37,43.1051428,-70.9951568,48
1.94,-13.08,100817,42.37,21.7,2.65,-4.6,-3.62,270.46,-40.69,-10.82,-0.48,0.2,1.4,3.37,43.1051428,-70.9951568,48
1.95,-13.08,100809,43.04,21.7,2.66,-4.54,-4.01,272.84,-39.28,-11.37,-0.49,0.19,1.37,3.03,43.1051428,-70.9951568,48
1.96,-13.08,100789,44.71,21.7,2.69,-3.96,-3.72,277.23,-34.77,-12.29,-0.48,0.19,1.38,2.74,43.1051428,-70.9951568,48
1.97,-13.08,100785,45.05,21.7,2.61,-4.37,-2.97,282.36,-27.32,-13.81,-0.48,0.19,1.38,2.54,43.1051428,-70.9951568,48
1.98,-13.08,100780,45.47,21.7,2.62,-4.7,-3.23,288.28,-19.93,-15.4,-0.51,0.19,1.38,2.42,43.1051428,-70.9951568,48
1.99,-13.08,100785,45.05,21.7,2.58,-4.41,-3.36,292.49,-14.44,-16.38,-0.5,0.19,1.39,2.36,43.1051428,-70.9951568,48
2,-13.08,100778,45.63,21.7,2.62,-4.04,-2.67,293.04,-23.41,-14.73,-0.53,0.18,1.39,2.22,43.1051428,-70.9951568,48
2.01,-13.08,100770,46.3,21.7,2.6,-3.69,-2.49,293.35,-29.27,-14,-0.52,0.18,1.39,2.05,43.1051428,-70.9951568,48
2.02,-13.08,100762,46.97,21.7,2.64,-3.5,-2.78,294.57,-29.7,-13.93,-0.52,0.19,1.39,1.9,43.1051428,-70.9951568,48
2.03,-13.08,100747,48.23,21.7,2.65,-3.18,-2.79,295.54,-29.39,-14.42,-0.54,0.18,1.39,1.78,43.1051428,-70.9951568,48
2.04,-13.08,100742,48.64,21.7,2.62,-3.35,-2,296.16,-29.46,-15.03,-0.53,0.19,1.41,1.71,43.1051428,-70.9951568,48
2.05,-13.08,100741,48.73,21.7,2.64,-3.59,-2.36,295.12,-29.15,-15.58,-0.55,0.18,1.4,1.69,43.1051428,-70.9951568,48
2.06,-13.08,100735,49.23,21.7,2.63,-3.67,-2,294.81,-28.72,-16.25,-0.55,0.17,1.39,1.72,43.1051428,-70.9951568,48
2.07,-13.08,100729,49.73,21.7,2.5,-3.31,-1.99,296.4,-20.12,-17.47,-0.55,0.17,1.4,1.83,43.1051428,-70.9951568,48
2.08,-12.53,100724,50.15,21.7,2.58,-2.97,-1.2,297.01,-21.64,-17.72,-0.56,0.18,1.42,1.95,43.1051428,-70.9951568,48
2.09,-12.53,100722,50.32,21.7,2.53,-3.58,-0.95,294.26,-29.88,-16.68,-0.56,0.18,1.41,2.08,43.1051428,-70.9951568,48
2.1,-13.08,100702,51.99,21.7,2.5,-3.34,-1.48,289.5,-37.21,-16.07,-0.56,0.18,1.41,2.24,43.1051428,-70.9951568,48
2.11,-13.08,100701,52.07,21.7,2.51,-3.7,-1.15,286.63,-41.85,-15.89,-0.56,0.18,1.41,2.45,43.1051428,-70.9951568,48
2.12,-13.08,100696,52.49,21.7,2.49,-3.97,-1.02,282.85,-42.58,-16.13,-0.56,0.18,1.41,2.7,43.1051428,-70.9951568,48
2.13,-12.53,100679,53.91,21.7,2.53,-3.23,-0.28,280.1,-39.22,-16.68,-0.56,0.18,1.41,2.97,43.1051428,-70.9951568,48
2.14,-12.53,100669,54.75,21.7,2.44,-3.53,-0.5,277.78,-31.9,-17.78,-0.56,0.18,1.41,3.25,43.1051428,-70.9951568,48
2.15,-13.08,100670,54.67,21.7,2.45,-3.41,-0.56,276.87,-22.68,-19.37,-0.56,0.18,1.41,3.51,43.1051428,-70.9951568,48
2.16,-13.08,100671,54.58,21.7,2.43,-4.02,-0.68,276.87,-13.1,-20.04,-0.56,0.18,1.41,3.74,43.1051428,-70.9951568,48
2.17,-12.53,100652,56.17,21.7,2.48,-4.14,-0.91,276.13,-5.29,-21.02,-0.56,0.18,1.41,3.96,43.1051428,-70.9951568,48
2.18,-12.53,100650,56.34,21.7,2.43,-4.08,-1.36,274.98,-1.26,-20.95,-0.56,0.18,1.41,4.17,43.1051428,-70.9951568,48
2.19,-12.53,100638,57.35,21.7,2.44,-4.47,-0.92,273.69,-2.17,-19.86,-0.56,0.18,1.41,4.37,43.1051428,-70.9951568,48
2.2,-12.53,100635,57.6,21.7,2.45,-4.51,-0.31,269.73,-7.79,-18.39,-0.59,0.17,1.5,4.56,43.1051428,-70.9951568,48
2.21,-12.53,100628,58.18,21.7,2.45,-4.69,0.41,265.45,-16.03,-16.19,-0.6,0.17,1.5,4.74,43.1051428,-70.9951568,48
2.22,-12.53,100610,59.69,21.7,2.36,-4.23,0.95,260.14,-24.45,-14.06,-0.63,0.21,1.53,4.91,43.1051428,-70.9951568,48
2.23,-12.53,100600,60.53,21.7,2.3,-4.3,0.08,253.25,-30.13,-12.16,-0.61,0.17,1.52,5.06,43.1051428,-70.9951568,48
2.24,-12.53,100598,60.69,21.7,2.3,-4.29,0.3,246.65,-33.06,-10.58,-0.59,0.17,1.52,5.21,43.1051428,-70.9951568,48
2.25,-12.53,100592,61.2,21.7,2.31,-4.35,0.45,241.65,-31.71,-10.33,-0.59,0.17,1.53,5.36,43.1051428,-70.9951568,48
2.26,-12.53,100579,62.28,21.7,2.34,-4.41,0.35,237.07,-26.16,-10.52,-0.6,0.18,1.55,5.5,43.1051376,-70.9951241,99
2.26,-12.53,100579,62.28,21.7,2.34,-4.41,0.35,237.07,-26.16,-10.52,-0.6,0.18,1.55,5.5,43.1051376,-70.9951241,99
2.26,-12.53,100579,62.28,21.7,2.34,-4.41,0.35,237.07,-26.16,-10.52,-0.6,0.18,1.55,5.5,43.1051376,-70.9951241,99
2.26,-12.53,100579,62.28,21.7,2.34,-4.41,0.35,237.07,-26.16,-10.52,-0.6,0.18,1.55,5.5,43.1051376,-70.9951241,99
2.27,-12.53,100567,63.29,21.7,2.36,-4.7,0.71,232.8,-18.1,-10.88,-0.6,0.17,1.55,5.64,43.1051376,-70.9951241,99
2.28,-12.53,100579,62.28,21.7,2.35,-5.09,-0.07,230.17,-12.43,-10.15,-0.6,0.17,1.55,5.76,43.1051376,-70.9951241,99
2.29,-12.53,100571,62.95,21.7,2.28,-4.58,0.7,225.9,-11.57,-9.05,-0.6,0.16,1.56,5.86,43.1051376,-70.9951241,99
2.3,-12.53,100546,65.05,21.7,2.28,-4.73,0.2,221.14,-11.57,-7.95,-0.59,0.17,1.55,5.95,43.1051376,-70.9951241,99
2.31,-12.53,100565,63.46,21.7,2.26,-4.5,0.53,216.93,-11.02,-6.43,-0.59,0.18,1.57,6.02,43.1051376,-70.9951241,99
2.32,-12.53,100531,66.3,21.7,2.26,-4.29,0.31,213.08,-10.72,-5.02,-0.61,0.17,1.58,6.08,43.1051376,-70.9951241,99
2.33,-12.53,100541,65.47,21.7,2.2,-4.56,0.59,208.44,-10.17,-3.68,-0.59,0.16,1.58,6.12,43.1051376,-70.9951241,99
2.34,-12.53,100541,65.47,21.7,2.19,-4.26,0.29,205.21,-9.99,-2.46,-0.58,0.17,1.61,6.14,43.1051376,-70.9951241,99
2.35,-12.53,100518,67.39,21.7,2.17,-4.03,0.12,202.71,1.98,-3.5,-0.58,0.17,1.6,6.18,43.1051376,-70.9951241,99
2.36,-12.53,100513,67.81,21.7,2.19,-3.67,-0.01,200.69,7.23,-3.19,-0.6,0.17,1.6,6.22,43.1051376,-70.9951241,99
2.37,-12.53,100497,69.15,21.7,2.11,-4.4,0.23,198.43,1.67,-1.42,-0.58,0.16,1.62,6.23,43.1051376,-70.9951241,99
2.38,-12.53,100490,69.74,21.7,2.11,-4.51,0.26,195.69,-5.77,0.71,-0.59,0.16,1.63,6.22,43.1051376,-70.9951241,99
2.39,-12.53,100499,68.99,21.7,2.1,-4.33,0.34,191.6,-14.81,3.22,-0.58,0.16,1.63,6.16,43.1051376,-70.9951241,99
2.4,-12.53,100477,70.83,21.7,2.13,-3.47,0.21,186.11,-21.7,5.17,-0.58,0.17,1.62,6.08,43.1051376,-70.9951241,99
2.41,-12.53,100483,70.33,21.7,2.05,-3.66,-0.55,181.1,-25.31,6.51,-0.57,0.18,1.63,5.97,43.1051376,-70.9951241,99
2.42,-12.53,100470,71.42,21.7,2.05,-3.51,-0.41,178.78,-14.93,5.29,-0.57,0.16,1.64,5.9,43.1051376,-70.9951241,99
2.43,-12.53,100468,71.58,21.7,2.08,-4.14,-0.57,176.52,-8.22,4.99,-0.57,0.17,1.65,5.84,43.1051376,-70.9951241,99
2.44,-12.53,100456,72.59,21.7,2.07,-3.41,-0.63,174.39,-7.97,5.29,-0.56,0.17,1.64,5.77,43.1051376,-70.9951241,99
2.45,-12.53,100461,72.17,21.7,2.11,-2.9,-0.49,173.53,-8.09,5.72,-0.56,0.17,1.67,5.7,43.1051376,-70.9951241,99
2.46,-12.53,100460,72.25,21.7,2.01,-3.06,-0.52,173.47,-8.83,6.09,-0.56,0.18,1.66,5.62,43.1051376,-70.9951241,99
2.47,-12.53,100441,73.85,21.7,2.01,-3.01,-0.8,173.29,-9.07,6.51,-0.57,0.18,1.65,5.53,43.1051376,-70.9951241,99
2.48,-12.53,100444,73.6,21.7,2.06,-2.41,-0.32,172.31,-9.31,6.82,-0.56,0.16,1.68,5.44,43.1051376,-70.9951241,99
2.49,-12.53,100440,73.93,21.7,2.02,-2.32,-0.77,171.46,-9.68,6.88,-0.56,0.17,1.66,5.35,43.1051376,-70.9951241,99
2.5,-12.53,100425,75.19,21.7,1.97,-2.71,-0.7,171.03,-9.86,6.39,-0.54,0.18,1.67,5.26,43.1051376,-70.9951241,99
2.51,-12.53,100415,76.03,21.7,2.03,-2.95,-0.48,170.11,-10.29,6.27,-0.54,0.17,1.68,5.17,43.1051376,-70.9951241,99
2.52,-11.99,100405,76.87,21.7,2.01,-2.25,-0.03,169.01,-10.29,5.9,-0.53,0.17,1.68,5.08,43.1051376,-70.9951241,99
2.53,-11.99,100421,75.52,21.7,1.96,-2.35,-0.35,168.53,-10.6,5.9,-0.53,0.17,1.68,4.99,43.1051376,-70.9951241,99
2.54,-12.53,100393,77.87,21.7,1.9,-2.87,-0.85,168.1,-10.11,4.93,-0.54,0.17,1.68,4.91,43.1051376,-70.9951241,99
2.55,-12.53,100380,78.96,21.7,1.87,-2.39,-0.41,167.12,-10.53,4.86,-0.52,0.18,1.69,4.83,43.1051376,-70.9951241,99
2.56,-12.53,100382,78.79,21.7,1.92,-2.53,-0.55,166.94,-10.6,4.68,-0.53,0.18,1.71,4.75,43.1051376,-70.9951241,99
2.57,-11.99,100371,79.72,21.7,1.87,-3.03,-0.63,168.47,-10.35,4.07,-0.51,0.17,1.69,4.67,43.1051376,-70.9951241,99
2.58,-11.99,100365,80.22,21.7,1.88,-3.41,-0.65,168.59,-10.29,4.07,-0.52,0.17,1.7,4.59,43.1051376,-70.9951241,99
2.58,-11.99,100365,80.22,21.7,1.88,-3.41,-0.65,168.59,-10.29,4.07,-0.52,0.17,1.7,4.59,43.1051376,-70.9951241,99
2.59,-11.99,100361,80.56,21.7,1.81,-3.68,-0.65,168.71,-10.53,4.01,-0.51,0.18,1.71,4.51,43.1051376,-70.9951241,99
2.6,-11.99,100353,81.23,21.7,1.85,-3.41,-1,167.86,-10.23,4.19,-0.51,0.18,1.71,4.43,43.1051376,-70.9951241,99
2.61,-11.99,100342,82.15,21.7,1.93,-2.75,-1.18,167.55,-10.53,4.32,-0.51,0.18,1.71,4.35,43.1051376,-70.9951241,99
2.62,-11.99,100356,80.98,21.7,1.83,-2.83,-0.66,168.4,-10.72,4.13,-0.49,0.18,1.71,4.27,43.1051376,-70.9951241,99
2.63,-11.99,100339,82.4,21.7,1.81,-3.44,-1.13,168.53,-11.51,4.38,-0.48,0.18,1.7,4.18,43.1051376,-70.9951241,99
2.64,-11.99,100336,82.65,21.7,1.79,-2.68,-1.14,167.49,-11.51,4.38,-0.49,0.17,1.71,4.09,43.1051376,-70.9951241,99
2.65,-11.99,100328,83.33,21.7,1.83,-2.56,-0.91,167.37,-12.37,4.56,-0.49,0.17,1.7,3.99,43.1051376,-70.9951241,99
2.66,-11.99,100326,83.49,21.7,1.75,-2.34,-1.13,167.55,-12.73,4.13,-0.48,0.17,1.71,3.9,43.1051376,-70.9951241,99
